Pane,"Cumulative biomass",,,,,,,,,,
Data,"1: Whales","2: Seals","3: Cod","4: Whiting","5: Mackerel","6: Anchovy","7: Shrimp","8: Benthos","9: Zooplankton","10: Phytoplankton","11: Detritus"
1977.75,0.0739452540874481,0.0444768890738487,3.46925759315491,1.65225863456726,1.11109709739685,6.56019449234009,0.0393427312374115,32.3310737609863,13.9432811737061,18.0680274963379,9.64701652526855
1977.83333333333,0.0740208104252815,0.0445753261446953,3.4782338142395,1.65306115150452,1.11191642284393,6.56174993515015,0.0395891182124615,32.335277557373,13.9457969665527,18.0677280426025,9.64803028106689
1977.91666666667,0.0740989446640015,0.0446740947663784,3.48698735237122,1.65381419658661,1.11262011528015,6.56303930282593,0.0398373566567898,32.3383979797363,13.9480113983154,18.0676021575928,9.64892482757568
1978,0.0741793811321259,0.0447731800377369,3.49551773071289,1.65452301502228,1.11321949958801,6.56408166885376,0.0400872267782688,32.3405418395996,13.9500255584717,18.0675773620605,9.64973831176758
1978.08333333333,0.0742618516087532,0.0448725707828999,3.50048232078552,1.65423798561096,1.11372590065002,6.5651273727417,0.0403401181101799,32.3440322875977,13.9520673751831,18.068115234375,9.65053939819336
1978.16666666667,0.0743461325764656,0.0449722670018673,3.50527787208557,1.65396249294281,1.1141505241394,6.56597137451172,0.0405948348343372,32.3465576171875,13.9543590545654,18.0685539245605,9.65144729614258
1978.25,0.0744319930672646,0.0450722463428974,3.50991177558899,1.65371119976044,1.11450350284576,6.56665945053101,0.0408511906862259,32.3483695983887,13.9568004608154,18.0688133239746,9.65241241455078
1978.33333333333,0.0745192021131516,0.0451724901795387,3.51438927650452,1.65349328517914,1.11479365825653,6.56723737716675,0.041109025478363,32.3497200012207,13.9593210220337,18.0689239501953,9.65340423583984
1978.41666666667,0.0746075436472893,0.0452729798853397,3.51871466636658,1.6533135175705,1.11502850055695,6.56774806976318,0.0413682125508785,32.3508453369141,13.9618968963623,18.0689296722412,9.65441226959229
1978.5,0.0746968239545822,0.0453737117350101,3.52289152145386,1.65317332744598,1.11521482467651,6.56823253631592,0.0416286811232567,32.351936340332,13.9645195007324,18.0688667297363,9.65543365478516
