"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,FeedingTime

timestep\group,1,2,3,4,5,6,7,8,9,10,11
244,1.330844,0.969838,0.502,0.7266297,1.020781,1.0174936,0.93573475,1.045119,1,1,1
245,1.3391559,0.9715302,0.5014369,0.7268534,1.0227016,1.0196894,0.93730474,1.0452069,1,1,1
246,1.3476824,0.9733455,0.50068134,0.7271427,1.0246714,1.0219585,0.93898964,1.0452666,1,1,1
247,1.356479,0.97528845,0.49983087,0.72753197,1.0267079,1.024267,0.9407958,1.0452869,1,1,1
248,1.3656002,0.9773562,0.4989516,0.7280512,1.0288396,1.0266,0.9427224,1.0452726,1,1,1
249,1.3750924,0.97954196,0.49808627,0.72872275,1.0310998,1.0289584,0.94476444,1.0452386,1,1,1
250,1.3849939,0.9818381,0.49726105,0.7295601,1.0335217,1.0313554,0.94691545,1.0452049,1,1,1
251,1.3953322,0.9842385,0.49649096,0.73056793,1.0361338,1.0338113,0.94917,1.0451916,1,1,1
252,1.4061269,0.98673874,0.49578384,0.7317443,1.0389587,1.0363503,0.95152456,1.045217,1,1,1
253,1.4173911,0.98933846,0.504104,0.73308486,1.0420115,1.0389949,0.95397866,1.0452946,1,1,1
254,1.4284259,0.9916047,0.5093122,0.7343446,1.0452313,1.0420786,0.9561933,1.0458037,1,1,1
255,1.4394541,0.9938634,0.5124107,0.7355452,1.0486337,1.0456318,0.95840967,1.0465937,1,1,1
256,1.4506156,0.9962719,0.5141048,0.73671323,1.0521704,1.0495522,0.96075404,1.0475049,1,1,1
257,1.4620478,0.99890864,0.51489484,0.7378975,1.0558038,1.0536988,0.96329707,1.0484121,1,1,1
258,1.4739053,1.0018089,0.5151332,0.7391642,1.059534,1.057946,0.96607494,1.0492402,1,1,1
259,1.4863522,1.0049796,0.5150627,0.74058414,1.0633992,1.0622078,0.9690984,1.0499628,1,1,1
260,1.4995476,1.0084095,0.5148453,0.74222064,1.0674629,1.0664418,0.9723605,1.05059,1,1,1
261,1.5136317,1.0120771,0.51458406,0.74412113,1.071799,1.0706425,0.975844,1.0511556,1,1,1
262,1.5287197,1.0159584,0.5143409,0.7463142,1.0764778,1.0748309,0.97952855,1.0517027,1,1,1
263,1.5449011,1.0200315,0.51415044,0.74881,1.0815564,1.079042,0.9833944,1.0522743,1,1,1
264,1.5622445,1.0242801,0.51403034,0.7516038,1.0870757,1.0833143,0.987427,1.0529069,1,1,1
265,1.580805,1.0286947,0.5199421,0.75468254,1.0930582,1.087682,0.991618,1.0536258,1,1,1
266,1.6001483,1.0330017,0.5237609,0.75781727,1.09945,1.0923513,0.9957492,1.0546533,1,1,1
267,1.6204838,1.0374064,0.5262027,0.7610182,1.1062495,1.0973349,0.99997205,1.0559031,1,1,1
268,1.6419737,1.0420101,0.5277598,0.76429975,1.1134202,1.1025728,1.0043682,1.0572835,1,1,1
269,1.6647837,1.0468638,0.52877367,0.7676888,1.1209264,1.107972,1.0089837,1.0587181,1,1,1
270,1.6891024,1.0519919,0.52947944,0.7712244,1.1287495,1.1134353,1.013843,1.0601542,1,1,1
271,1.7151427,1.0574005,0.5300366,0.77495074,1.1368908,1.1188753,1.0189542,1.0615634,1,1,1
272,1.7431371,1.0630829,0.5305502,0.7789116,1.1453665,1.1242175,1.0243125,1.0629355,1,1,1
273,1.7733322,1.0690241,0.5310859,0.78314435,1.1541983,1.129399,1.0299051,1.0642722,1,1,1
274,1.8059856,1.0752045,0.53168243,0.7876777,1.1634061,1.134362,1.0357134,1.0655804,1,1,1
275,1.8413678,1.0816016,0.5323593,0.79253083,1.1730024,1.1390501,1.0417159,1.0668675,1,1,1
276,1.8797648,1.0881927,0.53312397,0.79771334,1.1829873,1.1434042,1.0478896,1.068138,1,1,1
277,1.9214844,1.0949546,0.5415325,0.8032306,1.1933473,1.1473594,1.0542117,1.0693915,1,1,1
278,1.966116,1.1015245,0.5472512,0.80883896,1.2039618,1.1510522,1.0603946,1.0708492,1,1,1
279,2,1.108134,0.5512054,0.814563,1.2147863,1.1543854,1.0665987,1.072394,1,1,1
280,2,1.1148759,0.55401546,0.82042795,1.2257456,1.1572158,1.07289,1.0739216,1,1,1
281,2,1.121774,0.5560959,0.8264621,1.2367563,1.1593804,1.0792861,1.0753485,1,1,1
282,2,1.1288145,0.55771947,0.83269393,1.2477417,1.1607218,1.0857737,1.076617,1,1,1
283,2,1.1359603,0.5590598,0.8391457,1.2586251,1.1611018,1.0923191,1.077693,1,1,1
284,2,1.1431596,0.5602215,0.8458265,1.2693255,1.1604087,1.0988736,1.0785619,1,1,1
285,2,1.1503508,0.561261,0.8527268,1.2797514,1.1585664,1.1053786,1.0792257,1,1,1
286,2,1.1574676,0.5622017,0.8598149,1.2897958,1.1555395,1.1117705,1.0796993,1,1,1
287,2,1.1644424,0.5630446,0.86703336,1.29933,1.1513348,1.1179843,1.080006,1,1,1
288,2,1.17121,0.563777,0.8742981,1.3081992,1.1459963,1.1239566,1.0801723,1,1,1
289,2,1.1777104,0.57410973,0.8815065,1.3162202,1.1395987,1.1296288,1.0802234,1,1,1
290,2,1.1834685,0.58064336,0.88824224,1.3230716,1.1324525,1.1346304,1.0804262,1,1,1
291,2,1.1887605,0.5846101,0.8944054,1.3285295,1.1246262,1.1391449,1.0806724,1,1,1
292,2,1.1936905,0.5868247,0.8998963,1.3323549,1.116177,1.1432444,1.08088,1,1,1
293,2,1.1982826,0.58782524,0.9046195,1.3343182,1.1071587,1.1469477,1.080992,1,1,1
294,2,1.2025234,0.5879643,0.90848655,1.3342199,1.0976323,1.1502469,1.0809764,1,1,1
295,2,1.2063822,0.5874701,0.9114158,1.3319036,1.0876722,1.1531197,1.0808233,1,1,1
296,2,1.2098203,0.5864875,0.91333216,1.3272616,1.077365,1.155537,1.0805386,1,1,1
297,2,1.2127976,0.5851064,0.91416824,1.3202366,1.0668056,1.1574683,1.0801387,1,1,1
298,2,1.2152768,0.58338135,0.91386604,1.3108213,1.0560906,1.1588851,1.079644,1,1,1
299,2,1.2172256,0.58134556,0.9123809,1.299058,1.0453147,1.159764,1.0790766,1,1,1
300,2,1.2186179,0.57901955,0.90968466,1.2850366,1.0345664,1.1600884,1.0784572,1,1,1
301,2,1.219436,0.602506,0.9058019,1.2688917,1.0239266,1.1598485,1.0778042,1,1,1
302,2,1.2186722,0.615447,0.9002949,1.2506086,1.0138388,1.1583292,1.0776675,1,1,1
303,2,1.2171265,0.6215821,0.8933168,1.2304354,1.0042759,1.1560796,1.0777711,1,1,1
304,2,1.2151353,0.62334794,0.8850511,1.2086275,0.99518114,1.1533569,1.0779213,1,1,1
305,2,1.2128267,0.6223281,0.8757006,1.1854615,0.9864844,1.1502788,1.0779923,1,1,1
306,2,1.2102327,0.6195437,0.8654753,1.1612425,0.9781278,1.1468923,1.0779189,1,1,1
307,2,1.2073424,0.6156453,0.8545779,1.1362952,0.9700798,1.143207,1.0776844,1,1,1
308,2,1.2041264,0.6110414,0.84319264,1.1109468,0.9623371,1.1392131,1.077307,1,1,1
309,2,1.2005519,0.6059849,0.8314787,1.0855085,0.95491874,1.1348958,1.0768242,1,1,1
310,2,1.196591,0.6006306,0.81956846,1.0602607,0.94785786,1.1302409,1.0762821,1,1,1
311,2,1.1922255,0.5950731,0.80756956,1.0354455,0.941194,1.1252414,1.0757263,1,1,1
312,2,1.1874496,0.58937275,0.7955693,1.0112635,0.93496794,1.1198995,1.0751965,1,1,1
313,2,1.1822705,0.591271,0.7836605,0.987875,0.92921776,1.1142279,1.074725,1,1,1
314,2,1.1764756,0.58974373,0.7716692,0.9653723,0.9240576,1.1080731,1.0744754,1,1,1
315,2,1.170288,0.5861585,0.7597097,0.94385564,0.919497,1.1016012,1.0743866,1,1,1
316,2,1.16382,0.5813597,0.74788284,0.92338955,0.9155322,1.094907,1.0744131,1,1,1
317,2,1.157137,0.57586956,0.73627883,0.90401506,0.9121512,1.0880519,1.0745227,1,1,1
318,2,1.1502827,0.5700114,0.7249768,0.88575745,0.90934056,1.0810808,1.0746951,1,1,1
319,2,1.1432927,0.56398493,0.7140445,0.8686308,0.90708834,1.0740298,1.0749195,1,1,1
320,2,1.1361967,0.55791396,0.70353794,0.85263944,0.9053851,1.0669292,1.0751923,1,1,1
321,2,1.1290227,0.5518752,0.69350106,0.8377784,0.9042222,1.0598056,1.0755143,1,1,1
322,2,1.1217968,0.54591656,0.68396676,0.82403463,0.9035907,1.0526837,1.075888,1,1,1
323,2,1.1145453,0.5400686,0.67495817,0.81138813,0.9034801,1.0455865,1.0763161,1,1,1
324,2,1.1072934,0.5343513,0.6664906,0.79981285,0.90387756,1.0385363,1.0768003,1,1,1
325,2,1.100066,0.52175635,0.65855366,0.7892787,0.90476716,1.0315546,1.077341,1,1,1
326,2,1.0930998,0.5124975,0.6510845,0.7797712,0.90604967,1.02481,1.0777979,1,1,1
327,2,1.0862441,0.50520253,0.6441014,0.7712447,0.90770626,1.0182005,1.0782393,1,1,1
328,2,1.0794507,0.49908626,0.6376166,0.7636668,0.90973705,1.0116934,1.0787178,1,1,1
329,2,1.0727168,0.49369994,0.6316345,0.75700736,0.91214824,1.0052862,1.0792685,1,1,1
330,2,1.066058,0.48878884,0.62615335,0.7512323,0.9149393,0.9989911,1.0799067,1,1,1
331,2,1.0594983,0.48421034,0.62116826,0.7463033,0.9180974,0.99282634,1.0806316,1,1,1
332,2,1.0530645,0.47988597,0.61667377,0.7421798,0.92159694,0.986813,1.08143,1,1,1
333,2,1.0467823,0.47577345,0.61266583,0.7388218,0.92540205,0.980972,1.0822821,1,1,1
334,2,1.0406752,0.47185054,0.6091418,0.7361919,0.9294696,0.9753219,1.0831655,1,1,1
335,2,1.0347618,0.4681053,0.6061005,0.7342566,0.9337518,0.9698774,1.0840582,1,1,1
336,2,1.0290564,0.4645308,0.6035411,0.7329863,0.93819934,0.9646494,1.0849401,1,1,1
337,2,1.0235684,0.4322251,0.60143113,0.73235476,0.9427624,0.9596443,1.0857949,1,1,1
338,2,1.0192329,0.413893,0.5998178,0.7324251,0.9468831,0.95559484,1.0858151,1,1,1
339,2,1.0153029,0.40318027,0.59870934,0.7331274,0.95049345,0.951922,1.0853631,1,1,1
340,2,1.0114661,0.3966296,0.5981,0.7344898,0.9537385,0.94837314,1.0847759,1,1,1
341,2,1.0075992,0.39235064,0.5979497,0.73654217,0.95682764,0.94483995,1.0842999,1,1,1
342,2,1.0036689,0.38931146,0.5981924,0.7392756,0.9599399,0.94128805,1.0840722,1,1,1
343,2,0.99969184,0.38695323,0.59875447,0.74264026,0.9631876,0.93772686,1.0841348,1,1,1
344,2,0.9957116,0.38497832,0.59957093,0.74655986,0.9666146,0.93419105,1.084461,1,1,1
345,2,0.99178463,0.3832326,0.60059524,0.75094765,0.9702101,0.930727,1.0849833,1,1,1
346,2,0.98796684,0.3816395,0.60180193,0.7557196,0.973925,0.9273821,1.0856168,1,1,1
347,1.9948738,0.9843064,0.38016325,0.6031849,0.76080257,0.9776888,0.924197,1.0862764,1,1,1
348,1.9788173,0.98083806,0.37878782,0.60475254,0.7661384,0.9814237,0.9212004,1.0868893,1,1,1
349,1.9532886,0.97758186,0.42445746,0.6066988,0.7716846,0.9850564,0.91840833,1.0874014,1,1,1
350,1.9171572,0.97331387,0.44752795,0.6085239,0.7772981,0.98939073,0.914871,1.088952,1,1,1
351,1.8731058,0.9690533,0.45855278,0.61028606,0.7830147,0.99439615,0.9113398,1.0909694,1,1,1
352,1.8231626,0.96516883,0.46322194,0.6120426,0.78871363,0.99970627,0.9081117,1.0929509,1,1,1
353,1.7691576,0.96178246,0.46460816,0.6138907,0.7942987,1.0049058,0.90529966,1.094551,1,1,1
354,1.7127943,0.9589046,0.46435833,0.6159528,0.799751,1.0096649,0.9029241,1.095595,1,1,1
355,1.6555915,0.95648515,0.46334043,0.6183475,0.80512017,1.0137833,0.90094894,1.096051,1,1,1
356,1.5988152,0.9544413,0.461998,0.621167,0.8104956,1.0171883,0.8993062,1.0959873,1,1,1
357,1.5434438,0.9526777,0.46054608,0.62446296,0.8159754,1.0199103,0.89791447,1.0955298,1,1,1
358,1.4901721,0.95110345,0.45907953,0.6282448,0.82164264,1.0220505,0.8966944,1.0948224,1,1,1
359,1.4394441,0.9496424,0.45763373,0.6324838,0.82755053,1.0237478,0.89557976,1.0939999,1,1,1
360,1.391501,0.9482396,0.45621723,0.63712215,0.83371615,1.0251493,0.89452255,1.0931685,1,1,1
361,1.3464336,0.94686276,0.46233428,0.63712215,0.8401216,1.0263892,0.893495,1.0923986,1,1,1
362,1.295178,0.94366103,0.46387458,0.63712215,0.8419194,1.0431215,0.8900544,1.0955981,1,1,1
363,1.2364327,0.9398262,0.46297416,0.63712215,0.838157,1.0751489,0.885799,1.1017413,1,1,1
364,1.1702081,0.93611807,0.46084434,0.63712215,0.8278525,1.1210395,0.88163733,1.1092247,1,1,1
365,1.0980554,0.93308574,0.45822605,0.63712215,0.8107017,1.1786741,0.87815046,1.1164534,1,1,1
366,1.0226722,0.93108296,0.45558134,0.63712215,0.78735167,1.245469,0.87567705,1.1221725,1,1,1
367,0.9472592,0.93025476,0.45318198,0.63712215,0.75931656,1.3184941,0.8743363,1.1256218,1,1,1
368,0.8748938,0.9305512,0.45116207,0.63712215,0.7286596,1.3945986,0.8740599,1.1265571,1,1,1
369,0.80808,0.93177,0.44955748,0.63712215,0.6975943,1.4705772,0.8746414,1.1251717,1,1,1
370,0.7485232,0.93361783,0.4483404,0.63712215,0.6681387,1.5433567,0.87579757,1.1219584,1,1,1
371,0.697108,0.9357729,0.44744778,0.63712215,0.6419007,1.6101787,0.8772276,1.1175543,1,1,1
372,0.65401477,0.9379396,0.44680405,0.63712215,0.6200052,1.6687499,0.87866247,1.1126009,1,1,1
373,0.618903,0.9398854,0.46272016,0.63712215,0.60312885,1.7173469,0.8798971,1.1076456,1,1,1
374,0.5909717,0.9412053,0.47057435,0.63712215,0.59154993,1.7553564,0.8806135,1.1033545,1,1,1
375,0.569449,0.94206023,0.47434908,0.63712215,0.58534473,1.7823136,0.88092834,1.09981,1,1,1
376,0.5534648,0.9425378,0.47606644,0.63712215,0.58441776,1.7981995,0.88092226,1.0969756,1,1,1
377,0.5421627,0.94272816,0.47676256,0.63712215,0.588599,1.8034923,0.8806859,1.0947356,1,1,1
378,0.53474754,0.94273514,0.47697186,0.63712215,0.59769195,1.7991511,0.88032097,1.0929338,1,1,1
379,0.53049785,0.9426662,0.47697148,0.63712215,0.61148953,1.7865402,0.8799289,1.0914036,1,1,1
380,0.5287624,0.94261974,0.4769047,0.63712215,0.62976927,1.7673111,0.8796007,1.0899901,1,1,1
381,0.52895075,0.9426785,0.47684354,0.63712215,0.65227515,1.7432624,0.8794099,1.0885642,1,1,1
382,0.5305249,0.94290304,0.47682095,0.63712215,0.6786925,1.716205,0.87940943,1.0870279,1,1,1
383,0.5329945,0.9433335,0.4768482,0.63712215,0.7086199,1.6878462,0.8796329,1.0853168,1,1,1
384,0.5359177,0.94399095,0.47692394,0.63712215,0.74154305,1.6597015,0.8800964,1.0833939,1,1,1
385,0.5389066,0.94488114,0.46048993,0.63712215,0.776816,1.6330388,0.8808028,1.0812451,1,1,1
386,0.5417527,0.946249,0.45235682,0.63712215,0.8137208,1.6084788,0.8819267,1.0786191,1,1,1
387,0.5441464,0.94786006,0.44839188,0.63712215,0.85132366,1.5867174,0.88329494,1.0756571,1,1,1
388,0.5458989,0.94962215,0.44651875,0.63712215,0.8886489,1.568393,0.8848352,1.072496,1,1,1
389,0.5469058,0.95149267,0.44568554,0.63712215,0.92466325,1.5539578,0.88650984,1.0692337,1,1,1
390,0.5471347,0.9534506,0.44535893,0.63712215,0.95830745,1.5436229,0.88829815,1.0659196,1,1,1
391,0.54661924,0.9554878,0.44527093,0.63712215,0.9885663,1.5373684,0.8901911,1.0625633,1,1,1
392,0.54545075,0.9576047,0.44528982,0.63712215,1.0145527,1.5349846,0.8921876,1.0591488,1,1,1
393,0.54376364,0.9598061,0.4453542,0.63712215,1.0355866,1.5361147,0.8942905,1.055648,1,1,1
394,0.5417184,0.9620967,0.4454386,0.63712215,1.0512563,1.5403014,0.8965034,1.052033,1,1,1
395,0.53948396,0.9644794,0.44553497,0.63712215,1.0614469,1.5470232,0.89882743,1.0482832,1,1,1
396,0.5372221,0.96695244,0.44564357,0.63712215,1.0663385,1.5557263,0.9012601,1.044389,1,1,1
397,0.5350768,0.96951014,0.47233206,0.63712215,1.0663731,1.565849,0.903795,1.0403523,1,1,1
398,0.5330293,0.9718031,0.48566228,0.63712215,1.0620692,1.5772394,0.9061795,1.036486,1,1,1
399,0.5312513,0.9741291,0.49232632,0.63712215,1.0542977,1.5896115,0.9086171,1.0326626,1,1,1
400,0.5298171,0.9765698,0.4956719,0.63712215,1.0438273,1.6022602,0.91116667,1.0287416,1,1,1
401,0.52877986,0.97914517,0.49738693,0.63712215,1.0314676,1.6144713,0.91384625,1.0246432,1,1,1
402,0.52818304,0.9818507,0.49832165,0.63712215,1.0180501,1.625667,0.9166549,1.02035,1,1,1
403,0.528056,0.98466784,0.49890092,0.63712215,1.004366,1.6354363,0.9195787,1.0158867,1,1,1
404,0.52840966,0.98757136,0.49933305,0.63712215,0.9911109,1.6435255,0.92259663,1.0113006,1,1,1
405,0.5292353,0.9905347,0.49971697,0.63712215,0.9788516,1.6498183,0.9256858,1.0066447,1,1,1
406,0.5305066,0.9935351,0.50009674,0.63712215,0.968014,1.6543143,0.9288256,1.0019686,1,1,1
407,0.5321824,0.99655503,0.50048965,0.63712215,0.9588848,1.6571034,0.9320006,0.99731153,1,1,1
408,0.53421015,0.9995837,0.5009008,0.63712215,0.95162416,1.6583443,0.935201,0.9927004,1,1,1
409,0.5365298,1.0026168,0.49141008,0.63712215,0.9462824,1.6582404,0.9384224,0.98815036,1,1,1
410,0.53912574,1.0057682,0.4869351,0.63712215,0.94286203,1.6569152,0.94174176,0.9835802,1,1,1
411,0.5419046,1.0089353,0.4849453,0.63712215,0.941213,1.6544894,0.94508874,0.97902983,1,1,1
412,0.5448027,1.0120921,0.48419055,0.63712215,0.94120204,1.6513134,0.9484451,0.97454745,1,1,1
413,0.5477567,1.0152334,0.48404685,0.63712215,0.9426425,1.6477373,0.9518044,0.97015756,1,1,1
414,0.55070335,1.0183612,0.4842021,0.63712215,0.9453002,1.6440597,0.95516616,0.965865,1,1,1
415,0.5535854,1.0214813,0.48450023,0.63712215,0.9489132,1.6405221,0.95853245,0.9616637,1,1,1
416,0.5563549,1.0245994,0.48486355,0.63712215,0.95320934,1.6373127,0.9619061,0.9575428,1,1,1
417,0.5589756,1.0277205,0.48525324,0.63712215,0.95792145,1.6345686,0.9652887,0.9534915,1,1,1
418,0.56142396,1.0308464,0.48564973,0.63712215,0.9627996,1.632386,0.9686793,0.9495024,1,1,1
419,0.5636886,1.0339755,0.48604277,0.63712215,0.9676195,1.6308247,0.9720741,0.94557226,1,1,1
420,0.5657687,1.037103,0.48642635,0.63712215,0.9721892,1.6299138,0.9754661,0.9417026,1,1,1
421,0.5676728,1.0402212,0.4688943,0.63712215,0.97635275,1.629655,0.97884566,0.93789846,1,1,1
422,0.5695028,1.0435238,0.4604597,0.63712215,0.98007697,1.6298581,0.98234546,0.9340263,1,1,1
423,0.57122827,1.0468092,0.4564781,0.63712215,0.983203,1.6302427,0.98581827,0.93016434,1,1,1
424,0.57287645,1.0500115,0.45467648,0.63712215,0.9857503,1.6309308,0.9892126,0.9264086,1,1,1
425,0.5744676,1.053101,0.45393154,0.63712215,0.9877445,1.6320428,0.9924999,0.92281723,1,1,1
426,0.5760121,1.0560652,0.45368797,0.63712215,0.98920023,1.6336322,0.99566513,0.91941446,1,1,1
427,0.5775168,1.0589027,0.45367283,0.63712215,0.9901316,1.6356881,0.99870384,0.9162023,1,1,1
428,0.57899,1.0616184,0.45375356,0.63712215,0.99056244,1.6381502,1.001618,0.9131701,1,1,1
429,0.5804437,1.0642209,0.45386735,0.63712215,0.99053234,1.6409247,1.004414,0.9103016,1,1,1
430,0.58189386,1.0667188,0.4539855,0.63712215,0.9900998,1.6439003,1.0070983,0.9075803,1,1,1
431,0.5833597,1.0691199,0.45409587,0.63712215,0.98934036,1.6469622,1.0096775,0.9049918,1,1,1
432,0.5848617,1.0714301,0.45419398,0.63712215,0.98834217,1.6499991,1.0121558,0.90252507,1,1,1
433,0.58641976,1.0736526,0.42602703,0.39740503,0.9872006,1.6529137,1.0145357,0.90017337,1,1,1
434,0.5954878,1.0776961,0.41355568,0.29397133,0.9993573,1.6201057,1.019044,0.89527166,1,1,1
435,0.61248475,1.0821162,0.4087245,0.24993142,1.0252979,1.5489049,1.0237775,0.88780797,1,1,1
436,0.63814217,1.0862266,0.4075884,0.2332297,1.0680717,1.4528679,1.0280882,0.8797032,1,1,1
437,0.67214936,1.0893862,0.4080669,0.22992513,1.129536,1.3482429,1.0314465,0.87268186,1,1,1
438,0.71298116,1.0911582,0.40903926,0.23367983,1.2095788,1.2479604,1.0334944,0.8678171,1,1,1
439,0.75807446,1.0913953,0.40992105,0.24142817,1.3058014,1.1597999,1.0341291,0.8654761,1,1,1
440,0.8042893,1.0902382,0.4104489,0.2515447,1.413425,1.0871774,1.033507,0.86548287,1,1,1
441,0.8485611,1.0880374,0.41055372,0.26305977,1.5254228,1.0306424,1.0319735,0.8673317,1,1,1
442,0.88856775,1.0852449,0.41027614,0.2753245,1.6330451,0.9891618,1.0299608,0.8703716,1,1,1
443,0.9231842,1.0823146,0.4097082,0.2878706,1.7268566,0.9609909,1.0278935,0.8739465,1,1,1
444,0.9525696,1.0796272,0.4089543,0.3003519,1.7981521,0.9441782,1.02612,0.87749064,1,1,1
445,0.97790545,1.0774504,0.40218022,0.31250894,1.8404055,0.93682504,1.0248764,0.8805832,1,1,1
446,1.0009907,1.0760022,0.39846602,0.32419133,1.8503637,0.9371632,1.0243365,0.88291675,1,1,1
447,1.0236567,1.0752419,0.39627233,0.33529627,1.8282764,0.94360954,1.0244564,0.8844137,1,1,1
448,1.0475283,1.0750864,0.39485213,0.34578413,1.7777249,0.95483637,1.0251431,0.8851314,1,1,1
449,1.0737998,1.0754038,0.39383447,0.35566226,1.7045882,0.9696793,1.0262587,0.8852051,1,1,1
450,1.1031799,1.0760373,0.39303055,0.36497596,1.6158657,0.98709446,1.0276436,0.88480824,1,1,1
451,1.1359328,1.076828,0.39234155,0.3738019,1.5185966,1.0061297,1.0291412,0.88412136,1,1,1
452,1.1719718,1.0776331,0.39171463,0.3822418,1.4190525,1.025906,1.0306134,0.8833084,1,1,1
453,1.2109733,1.0783372,0.39112177,0.3904171,1.3222731,1.0456078,1.0319518,0.8825026,1,1,1
454,1.2524904,1.0788565,0.39054948,0.39846322,1.2319181,1.0644871,1.0330809,0.8818008,1,1,1
455,1.2960521,1.0791398,0.3899925,0.40652373,1.1503448,1.0818766,1.0339582,0.8812637,1,1,1
456,1.3412368,1.0791643,0.3894508,0.41474423,1.0788188,1.0972114,1.034569,0.88092136,1,1,1
457,1.3877143,1.0789311,0.40111816,0.42328912,1.0177699,1.1100513,1.0349222,0.88077956,1,1,1
458,1.4350926,1.0783296,0.4064211,0.4321866,0.9670081,1.1201905,1.0349382,0.88091564,1,1,1
459,1.4832779,1.0775086,0.40867403,0.44156793,0.926037,1.1275516,1.0347441,0.8812645,1,1,1
460,1.5321499,1.0765398,0.40947148,0.45153078,0.89408314,1.1320951,1.0344094,0.8817517,1,1,1
461,1.5815933,1.0754739,0.40958533,0.4621492,0.8702828,1.1339188,1.033988,0.88232017,1,1,1
462,1.6314567,1.0743519,0.4093881,0.47347045,0.8537609,1.1332654,1.0335237,0.8829316,1,1,1
463,1.681499,1.0732063,0.40905732,0.48550987,0.8436655,1.1304953,1.0330498,0.88356173,1,1,1
464,1.7313467,1.0720623,0.40867552,0.49824795,0.83918124,1.126046,1.0325915,0.8841958,1,1,1
465,1.7804725,1.0709399,0.40827933,0.5116292,0.8395315,1.1203885,1.0321662,0.8848243,1,1,1
466,1.828199,1.0698551,0.40788335,0.5255641,0.8439757,1.1139919,1.0317861,0.8854401,1,1,1
467,1.8737248,1.0688213,0.40749216,0.5399323,0.8518045,1.1072907,1.0314593,0.88603735,1,1,1
468,1.9161725,1.0678489,0.4071062,0.55458826,0.86233574,1.100665,1.0311904,0.8866102,1,1,1
469,1.9546506,1.0669466,0.40041688,0.5693533,0.87491345,1.0944269,1.0309817,0.88715285,1,1,1
470,1.9884627,1.0661895,0.39704812,0.58397347,0.88892156,1.0887698,1.0308793,0.88761544,1,1,1
471,2,1.0655239,0.39526284,0.5982854,0.9037506,1.0838368,1.0308374,0.8880148,1,1,1
472,2,1.0649332,0.3942352,0.6121333,0.91886014,1.0797522,1.0308378,0.888371,1,1,1
473,2,1.0644101,0.39356977,0.6253698,0.9337633,1.0765903,1.0308683,0.88869846,1,1,1
474,2,1.0639495,0.39307737,0.637862,0.9480285,1.0743663,1.0309191,0.88900465,1,1,1
475,2,1.0635471,0.39266807,0.64950037,0.9612888,1.0730428,1.030982,0.8892921,1,1,1
476,2,1.0631993,0.39229968,0.6602043,0.9732525,1.0725404,1.0310508,0.88956106,1,1,1
477,1.9978064,1.062902,0.39195308,0.66992605,0.9837103,1.0727512,1.0311198,0.8898109,1,1,1
478,1.9908403,1.0626496,0.39161986,0.6786511,0.9925374,1.0735484,1.0311838,0.89004195,1,1,1
479,1.9798262,1.0624367,0.39129663,0.68639636,0.9996906,1.0747972,1.0312381,0.8902554,1,1,1
480,1.9655377,1.0622562,0.3909823,0.69320613,1.0052012,1.0763623,1.0312779,0.89045376,1,1,1
481,1.9487534,1.0621009,0.3623202,0.69912034,1.0091631,1.0781142,1.031299,0.8906404,1,1,1
482,1.9307421,1.0622894,0.3487157,0.70411515,1.0117884,1.0796827,1.0315597,0.8905795,1,1,1
483,1.9120386,1.0625345,0.34222183,0.7083319,1.0131948,1.0809002,1.0318263,0.89040065,1,1,1
484,1.893246,1.0627365,0.3390977,0.71191645,1.0136343,1.0818022,1.0320184,0.8902235,1,1,1
485,1.8748416,1.0628556,0.33756813,0.71498215,1.0133605,1.0824827,1.0321048,0.8901274,1,1,1
486,1.8571435,1.0628785,0.33678973,0.7176079,1.0125787,1.0830196,1.0320765,0.8901484,1,1,1
487,1.8403437,1.0628084,0.33636257,0.71985024,1.0114425,1.0834576,1.0319405,0.89028853,1,1,1
488,1.8245494,1.0626602,0.33609822,0.7217547,1.0100656,1.0838101,1.0317146,0.8905291,1,1,1
489,1.8098156,1.0624545,0.33590913,0.7233637,1.0085343,1.084071,1.0314224,0.8908414,1,1,1
490,1.7961657,1.0622135,0.33575553,0.7247194,1.0069176,1.0842253,1.0310886,0.8911947,1,1,1
491,1.7836027,1.0619572,0.33561987,0.725864,1.0052718,1.0842563,1.0307354,0.89156103,1,1,1
492,1.7721138,1.0617017,0.33549473,0.72683835,1.0036443,1.0841527,1.03038,0.8919182,1,1,1
