"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,Biomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11
119,0.07622219,0.047120936,3.5502696,1.6441516,1.1157774,6.6029005,0.046312723,32.45978,14.07765,18.069008,9.69912
120,0.07630686,0.04722627,3.5507028,1.6438813,1.1159117,6.6081424,0.04662062,32.475586,14.091011,18.069107,9.704264
121,0.07639065,0.047332015,3.5471551,1.6427149,1.1160917,6.614224,0.046938173,32.49644,14.105625,18.069351,9.70985
122,0.07647359,0.047438234,3.5436954,1.641696,1.1163241,6.620709,0.047263637,32.517746,14.121641,18.069614,9.7160015
123,0.07655568,0.047544923,3.540341,1.6408385,1.1166155,6.6276298,0.047597356,32.53972,14.139112,18.069798,9.722713
124,0.076636866,0.047652084,3.537104,1.6401503,1.1169719,6.6350245,0.047939718,32.56264,14.158026,18.069809,9.729974
125,0.07671713,0.047759727,3.5339935,1.6396344,1.117398,6.642931,0.048291158,32.586792,14.178335,18.0696,9.737759
126,0.07679646,0.047867864,3.5310168,1.6392899,1.117898,6.6513853,0.048652187,32.61243,14.199971,18.06916,9.746042
127,0.07687482,0.04797652,3.5281792,1.6391133,1.1184751,6.6604185,0.049023382,32.63975,14.222866,18.068495,9.7548
128,0.07695222,0.048085712,3.5254855,1.6390992,1.1191319,6.6700554,0.049405403,32.66889,14.246963,18.067636,9.764011
129,0.07702865,0.048195474,3.5229404,1.6392416,1.1198707,6.6803136,0.049798973,32.69992,14.272223,18.066624,9.773664
130,0.07710411,0.04830583,3.5205479,1.6395339,1.1206934,6.6912045,0.050204862,32.732853,14.298623,18.065487,9.783748
131,0.07717861,0.04841682,3.518312,1.6399697,1.121602,6.702733,0.050623894,32.76767,14.32616,18.064249,9.794262
132,0.07725219,0.04852847,3.5162368,1.6405435,1.1225985,6.7148986,0.051056914,32.80432,14.3548355,18.062931,9.805206
133,0.077324845,0.048640817,3.5104747,1.6401435,1.1236854,6.7279415,0.051506978,32.84509,14.384886,18.062263,9.81665
134,0.07739664,0.04875391,3.5049636,1.6399285,1.1248662,6.7416096,0.05197368,32.887276,14.416517,18.061295,9.828709
135,0.07746758,0.04886777,3.4997149,1.6399086,1.1261444,6.755909,0.052457914,32.93088,14.449526,18.060009,9.841285
136,0.077537715,0.048982415,3.494735,1.6400894,1.1275223,6.7708397,0.05296058,32.97592,14.483766,18.058468,9.854321
137,0.07760706,0.049097873,3.4900289,1.6404732,1.129002,6.7863975,0.05348258,33.02241,14.519143,18.056717,9.867776
138,0.07767565,0.04921417,3.4855988,1.6410599,1.130585,6.8025713,0.054024857,33.07035,14.555584,18.054798,9.881622
139,0.07774352,0.04933133,3.481446,1.6418469,1.1322725,6.8193455,0.054588374,33.119728,14.593024,18.052738,9.895836
140,0.07781074,0.049449384,3.4775708,1.6428307,1.1340657,6.8366985,0.05517413,33.1705,14.631403,18.05054,9.910395
141,0.07787736,0.04956836,3.4739723,1.6440067,1.1359655,6.8546042,0.055783145,33.22262,14.67066,18.048243,9.925272
142,0.07794344,0.04968828,3.4706495,1.6453696,1.137972,6.8730335,0.056416467,33.276005,14.710723,18.045834,9.940443
143,0.078009054,0.049809176,3.4676003,1.6469138,1.1400857,6.89195,0.057075158,33.330555,14.751448,18.043282,9.9558525
144,0.078074284,0.04993108,3.4648228,1.6486331,1.142306,6.911311,0.05776028,33.38612,14.792643,18.040577,9.971428
145,0.07813918,0.050053928,3.4596066,1.6489816,1.1446306,6.9303937,0.05846616,33.43613,14.83548,18.041443,9.987663
