"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11
114,8.709536,15.058953,2.864426,3.253211,4.4035215,9.202089,12.094736,11.843968,140.16025,0,0
115,8.700884,15.060893,2.864355,3.2545,4.4044714,9.203324,12.096642,11.843745,140.16487,0,0
116,8.692752,15.062887,2.8644552,3.255792,4.4055705,9.204427,12.098569,11.843592,140.17154,0,0
117,8.685133,15.064868,2.8647046,3.257092,4.4068522,9.205532,12.100478,11.843624,140.18013,0,0
118,8.677996,15.066809,2.865076,3.25839,4.408326,9.20674,12.102356,11.843897,140.19022,0,0
119,8.671282,15.068736,2.865545,3.259668,4.4099793,9.208116,12.104223,11.844419,140.20139,0,0
120,8.664942,15.070683,2.8660884,3.2609088,4.4117875,9.209688,12.106112,11.845155,140.2133,0,0
121,8.658006,15.073385,2.8531077,3.2641103,4.4138494,9.210898,12.1095295,11.844925,140.22621,0,0
122,8.653154,15.076718,2.8576717,3.26744,4.416009,9.212492,12.112763,11.845165,140.24057,0,0
123,8.647781,15.079176,2.8618627,3.270479,4.418291,9.214438,12.115466,11.845889,140.25545,0,0
124,8.642066,15.081342,2.8657298,3.2732055,4.4206448,9.216677,12.11797,11.846933,140.27025,0,0
125,8.636172,15.083537,2.869325,3.27562,4.4230204,9.219112,12.120482,11.848148,140.2845,0,0
126,8.63025,15.085921,2.872702,3.277738,4.4253836,9.221651,12.123118,11.849407,140.29803,0,0
127,8.624442,15.088608,2.8759134,3.2795908,4.427712,9.224204,12.125951,11.850619,140.31091,0,0
128,8.618879,15.091619,2.8790076,3.2812176,4.4299965,9.226701,12.129007,11.851729,140.3232,0,0
129,8.613672,15.094949,2.8820262,3.2826612,4.432239,9.229086,12.132296,11.852714,140.33508,0,0
130,8.608917,15.098577,2.8850033,3.2839644,4.4344497,9.231337,12.135793,11.853581,140.34673,0,0
131,8.604693,15.1024685,2.887966,3.2851672,4.4366446,9.233445,12.139479,11.854347,140.35834,0,0
132,8.601051,15.106574,2.8909307,3.2863026,4.4388337,9.235413,12.143316,11.855041,140.37,0,0
133,8.596943,15.11084,2.8868928,3.2895439,4.441129,9.23702,12.148152,11.855111,140.38402,0,0
134,8.594536,15.115642,2.8932052,3.29284,4.443515,9.238881,12.153001,11.855497,140.40001,0,0
135,8.592165,15.120116,2.899184,3.295904,4.4459534,9.240745,12.157576,11.856064,140.41402,0,0
136,8.589948,15.124489,2.9048674,3.2987216,4.4483953,9.242525,12.162023,11.856721,140.42657,0,0
137,8.58801,15.128893,2.9102983,3.3012981,4.4508147,9.244176,12.166438,11.857414,140.43822,0,0
138,8.586472,15.133401,2.9155183,3.3036513,4.4532013,9.245668,12.170881,11.858107,140.4491,0,0
139,8.585434,15.138043,2.9205623,3.3058035,4.4555497,9.24698,12.175369,11.858779,140.45935,0,0
140,8.584971,15.142815,2.9254615,3.3077781,4.457851,9.248112,12.179927,11.859417,140.46906,0,0
141,8.585138,15.147719,2.9302392,3.3095956,4.4601026,9.249059,12.184531,11.860015,140.47809,0,0
142,8.58597,15.152727,2.934914,3.3112755,4.4622984,9.249811,12.189188,11.860568,140.48645,0,0
143,8.58748,15.157804,2.9394958,3.3128312,4.4644146,9.250322,12.193862,11.861039,140.49342,0,0
144,8.589671,15.162904,2.943989,3.3142722,4.4664245,9.2505245,12.198526,11.861389,140.4986,0,0
145,8.590697,15.164336,2.9783683,3.318043,4.4682555,9.251963,12.200824,11.86401,140.51454,0,0
146,8.59008,15.165652,2.9825392,3.3212922,4.470367,9.254211,12.20403,11.86664,140.53249,0,0
147,8.590479,15.169466,2.9867537,3.32426,4.472168,9.255509,12.208442,11.867931,140.53331,0,0
148,8.591689,15.174437,2.9910169,3.3269312,4.4735208,9.255485,12.213373,11.867929,140.52536,0,0
149,8.59378,15.179904,2.9953642,3.3293784,4.474478,9.254158,12.218493,11.866949,140.51436,0,0
150,8.596879,15.18545,2.99981,3.3316803,4.475159,9.251747,12.223551,11.865401,140.50351,0,0
151,8.601063,15.190794,3.0043414,3.3338866,4.47569,9.24857,12.228355,11.863669,140.4943,0,0
152,8.606322,15.195735,3.0089173,3.3360095,4.4761624,9.244953,12.232776,11.862062,140.48718,0,0
153,8.61257,15.200174,3.0134795,3.338027,4.476623,9.241174,12.236737,11.860777,140.482,0,0
154,8.619662,15.20409,3.0179675,3.3398952,4.4770727,9.237466,12.240235,11.859905,140.47829,0,0
155,8.627432,15.207522,3.0223248,3.3415606,4.477482,9.233982,12.243305,11.859459,140.47533,0,0
156,8.635699,15.2105465,3.0265076,3.342969,4.4778023,9.230807,12.2460165,11.859382,140.47253,0,0
157,8.64287,15.211525,3.0413501,3.3465953,4.4780326,9.2287655,12.247821,11.86051,140.47824,0,0
158,8.649769,15.212538,3.0470319,3.3497357,4.4783025,9.227799,12.249885,11.862016,140.48466,0,0
159,8.656586,15.214403,3.0523474,3.3522997,4.4782343,9.226823,12.252251,11.863036,140.48126,0,0
160,8.663215,15.216701,3.0573368,3.3542705,4.4777117,9.225581,12.254728,11.863468,140.47234,0,0
161,8.669726,15.2192335,3.062061,3.3557007,4.476739,9.223987,12.2572565,11.863375,140.46109,0,0
162,8.676247,15.2218685,3.0665734,3.356666,4.4753847,9.222061,12.259765,11.862902,140.44933,0,0
163,8.6828785,15.224489,3.0709097,3.3572404,4.47373,9.219892,12.262182,11.862217,140.43823,0,0
164,8.689684,15.226987,3.0750864,3.3574846,4.4718637,9.2176075,12.264442,11.861487,140.42825,0,0
165,8.696675,15.229289,3.0791042,3.3574402,4.4698496,9.215306,12.266492,11.860829,140.41954,0,0
166,8.703821,15.231351,3.0829542,3.3571374,4.46774,9.213086,12.268308,11.860329,140.41202,0,0
167,8.711065,15.233167,3.0866244,3.3565955,4.4655704,9.211021,12.269891,11.8600235,140.40544,0,0
168,8.71833,15.234745,3.0901017,3.3558276,4.4633536,9.209137,12.2712555,11.859905,140.39943,0,0
169,8.724646,15.236852,3.0778487,3.3574443,4.4612527,9.206919,12.273982,11.858806,140.39523,0,0
170,8.732255,15.239214,3.0857048,3.3589492,4.4591455,9.205161,12.276277,11.8582325,140.39223,0,0
171,8.738968,15.240466,3.0927615,3.360031,4.4570704,9.203756,12.277772,11.858151,140.38928,0,0
172,8.744909,15.2411585,3.0991166,3.3606842,4.454993,9.202617,12.278807,11.858396,140.38574,0,0
