"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,MortFleetGroup

timestep,fleet,group,value
239,2,1,0
239,2,2,0
239,2,3,0.37904996
239,2,4,0.28077778
239,2,5,0
239,2,6,0
239,2,7,0
239,2,8,0
239,2,9,0
239,2,10,0
239,2,11,0
239,3,1,0
239,3,2,0
239,3,3,0
239,3,4,0
239,3,5,0.3333333
239,3,6,0.17142858
239,3,7,0
239,3,8,0
239,3,9,0
239,3,10,0
239,3,11,0
239,4,1,0
239,4,2,0
239,4,3,0
239,4,4,0
239,4,5,0
239,4,6,0.028571429
239,4,7,0
239,4,8,0
239,4,9,0
239,4,10,0
239,4,11,0
239,5,1,0
239,5,2,0
239,5,3,0
239,5,4,0
239,5,5,0
239,5,6,0
239,5,7,0.625
239,5,8,0
239,5,9,0
239,5,10,0
239,5,11,0
240,1,1,0
240,1,2,0
240,1,3,0
240,1,4,0
240,1,5,0
240,1,6,0
240,1,7,0
240,1,8,0
240,1,9,0
240,1,10,0
240,1,11,0
240,2,1,0
240,2,2,0
240,2,3,0.37904996
240,2,4,0.28077778
240,2,5,0
240,2,6,0
240,2,7,0
240,2,8,0
240,2,9,0
240,2,10,0
240,2,11,0
240,3,1,0
240,3,2,0
240,3,3,0
240,3,4,0
240,3,5,0.3333333
240,3,6,0.17142858
240,3,7,0
240,3,8,0
240,3,9,0
240,3,10,0
240,3,11,0
240,4,1,0
240,4,2,0
240,4,3,0
240,4,4,0
240,4,5,0
240,4,6,0.028571429
240,4,7,0
240,4,8,0
240,4,9,0
240,4,10,0
240,4,11,0
240,5,1,0
240,5,2,0
240,5,3,0
240,5,4,0
240,5,5,0
240,5,6,0
240,5,7,0.625
240,5,8,0
240,5,9,0
240,5,10,0
240,5,11,0
241,1,1,0
241,1,2,0
241,1,3,0
241,1,4,0
241,1,5,0
241,1,6,0
241,1,7,0
241,1,8,0
241,1,9,0
241,1,10,0
241,1,11,0
241,2,1,0
241,2,2,0
241,2,3,0.38654995
241,2,4,0.28633335
241,2,5,0
241,2,6,0
241,2,7,0
241,2,8,0
241,2,9,0
241,2,10,0
241,2,11,0
241,3,1,0
241,3,2,0
241,3,3,0
241,3,4,0
241,3,5,0.3333333
241,3,6,0.17142858
241,3,7,0
241,3,8,0
241,3,9,0
241,3,10,0
241,3,11,0
241,4,1,0
241,4,2,0
241,4,3,0
241,4,4,0
241,4,5,0
241,4,6,0.028571425
241,4,7,0
241,4,8,0
241,4,9,0
241,4,10,0
241,4,11,0
241,5,1,0
241,5,2,0
241,5,3,0
241,5,4,0
241,5,5,0
241,5,6,0
241,5,7,0.625
241,5,8,0
241,5,9,0
241,5,10,0
241,5,11,0
242,1,1,0
242,1,2,0
242,1,3,0
242,1,4,0
242,1,5,0
242,1,6,0
242,1,7,0
242,1,8,0
242,1,9,0
242,1,10,0
242,1,11,0
242,2,1,0
242,2,2,0
242,2,3,0.38654998
242,2,4,0.28633335
242,2,5,0
242,2,6,0
242,2,7,0
242,2,8,0
242,2,9,0
242,2,10,0
242,2,11,0
242,3,1,0
242,3,2,0
242,3,3,0
242,3,4,0
242,3,5,0.3333333
242,3,6,0.17142858
242,3,7,0
242,3,8,0
242,3,9,0
242,3,10,0
242,3,11,0
242,4,1,0
242,4,2,0
242,4,3,0
242,4,4,0
242,4,5,0
242,4,6,0.028571427
242,4,7,0
242,4,8,0
242,4,9,0
242,4,10,0
242,4,11,0
242,5,1,0
242,5,2,0
242,5,3,0
242,5,4,0
242,5,5,0
242,5,6,0
242,5,7,0.625
242,5,8,0
242,5,9,0
242,5,10,0
242,5,11,0
243,1,1,0
243,1,2,0
243,1,3,0
243,1,4,0
243,1,5,0
243,1,6,0
243,1,7,0
243,1,8,0
243,1,9,0
243,1,10,0
243,1,11,0
243,2,1,0
243,2,2,0
243,2,3,0.38654995
243,2,4,0.28633335
243,2,5,0
243,2,6,0
243,2,7,0
243,2,8,0
243,2,9,0
243,2,10,0
243,2,11,0
243,3,1,0
243,3,2,0
243,3,3,0
243,3,4,0
243,3,5,0.3333333
243,3,6,0.17142858
243,3,7,0
243,3,8,0
243,3,9,0
243,3,10,0
243,3,11,0
243,4,1,0
243,4,2,0
243,4,3,0
243,4,4,0
243,4,5,0
243,4,6,0.028571427
243,4,7,0
243,4,8,0
243,4,9,0
243,4,10,0
243,4,11,0
243,5,1,0
243,5,2,0
243,5,3,0
243,5,4,0
243,5,5,0
243,5,6,0
243,5,7,0.625
243,5,8,0
243,5,9,0
243,5,10,0
243,5,11,0
244,1,1,0
244,1,2,0
244,1,3,0
244,1,4,0
244,1,5,0
244,1,6,0
244,1,7,0
244,1,8,0
244,1,9,0
244,1,10,0
244,1,11,0
244,2,1,0
244,2,2,0
244,2,3,0.38654992
244,2,4,0.28633335
244,2,5,0
244,2,6,0
244,2,7,0
244,2,8,0
244,2,9,0
244,2,10,0
244,2,11,0
244,3,1,0
244,3,2,0
244,3,3,0
244,3,4,0
244,3,5,0.3333333
244,3,6,0.17142858
244,3,7,0
244,3,8,0
244,3,9,0
244,3,10,0
244,3,11,0
244,4,1,0
244,4,2,0
244,4,3,0
244,4,4,0
244,4,5,0
244,4,6,0.028571427
244,4,7,0
244,4,8,0
244,4,9,0
244,4,10,0
244,4,11,0
244,5,1,0
244,5,2,0
244,5,3,0
244,5,4,0
244,5,5,0
244,5,6,0
244,5,7,0.625
244,5,8,0
244,5,9,0
244,5,10,0
244,5,11,0
245,1,1,0
245,1,2,0
245,1,3,0
245,1,4,0
245,1,5,0
245,1,6,0
245,1,7,0
245,1,8,0
245,1,9,0
245,1,10,0
245,1,11,0
245,2,1,0
245,2,2,0
245,2,3,0.38654998
245,2,4,0.28633335
245,2,5,0
245,2,6,0
245,2,7,0
245,2,8,0
245,2,9,0
245,2,10,0
245,2,11,0
245,3,1,0
245,3,2,0
245,3,3,0
245,3,4,0
245,3,5,0.3333333
245,3,6,0.17142858
245,3,7,0
245,3,8,0
245,3,9,0
245,3,10,0
245,3,11,0
245,4,1,0
245,4,2,0
245,4,3,0
245,4,4,0
245,4,5,0
245,4,6,0.028571427
245,4,7,0
245,4,8,0
245,4,9,0
245,4,10,0
245,4,11,0
245,5,1,0
245,5,2,0
245,5,3,0
245,5,4,0
245,5,5,0
245,5,6,0
245,5,7,0.62500006
245,5,8,0
245,5,9,0
245,5,10,0
245,5,11,0
246,1,1,0
246,1,2,0
246,1,3,0
246,1,4,0
246,1,5,0
246,1,6,0
246,1,7,0
246,1,8,0
246,1,9,0
246,1,10,0
246,1,11,0
246,2,1,0
246,2,2,0
246,2,3,0.38654998
246,2,4,0.28633335
246,2,5,0
246,2,6,0
246,2,7,0
246,2,8,0
246,2,9,0
246,2,10,0
246,2,11,0
246,3,1,0
246,3,2,0
246,3,3,0
246,3,4,0
246,3,5,0.3333333
246,3,6,0.17142858
246,3,7,0
246,3,8,0
246,3,9,0
246,3,10,0
246,3,11,0
246,4,1,0
246,4,2,0
246,4,3,0
246,4,4,0
246,4,5,0
246,4,6,0.028571425
246,4,7,0
246,4,8,0
246,4,9,0
246,4,10,0
246,4,11,0
246,5,1,0
246,5,2,0
246,5,3,0
246,5,4,0
246,5,5,0
246,5,6,0
246,5,7,0.625
246,5,8,0
246,5,9,0
246,5,10,0
246,5,11,0
247,1,1,0
247,1,2,0
247,1,3,0
247,1,4,0
247,1,5,0
247,1,6,0
247,1,7,0
247,1,8,0
247,1,9,0
247,1,10,0
247,1,11,0
247,2,1,0
247,2,2,0
247,2,3,0.38654995
247,2,4,0.28633335
247,2,5,0
247,2,6,0
247,2,7,0
247,2,8,0
247,2,9,0
247,2,10,0
247,2,11,0
247,3,1,0
247,3,2,0
247,3,3,0
247,3,4,0
247,3,5,0.3333333
247,3,6,0.17142858
247,3,7,0
247,3,8,0
247,3,9,0
247,3,10,0
247,3,11,0
247,4,1,0
247,4,2,0
247,4,3,0
247,4,4,0
247,4,5,0
247,4,6,0.028571427
247,4,7,0
247,4,8,0
247,4,9,0
247,4,10,0
247,4,11,0
247,5,1,0
247,5,2,0
247,5,3,0
247,5,4,0
247,5,5,0
247,5,6,0
247,5,7,0.625
247,5,8,0
247,5,9,0
247,5,10,0
247,5,11,0
248,1,1,0
248,1,2,0
248,1,3,0
248,1,4,0
248,1,5,0
248,1,6,0
248,1,7,0
248,1,8,0
248,1,9,0
248,1,10,0
248,1,11,0
248,2,1,0
248,2,2,0
248,2,3,0.38654995
248,2,4,0.28633335
248,2,5,0
248,2,6,0
248,2,7,0
248,2,8,0
248,2,9,0
248,2,10,0
248,2,11,0
248,3,1,0
248,3,2,0
248,3,3,0
248,3,4,0
248,3,5,0.3333333
248,3,6,0.17142858
248,3,7,0
248,3,8,0
248,3,9,0
248,3,10,0
248,3,11,0
248,4,1,0
248,4,2,0
248,4,3,0
248,4,4,0
248,4,5,0
248,4,6,0.028571427
248,4,7,0
248,4,8,0
248,4,9,0
248,4,10,0
248,4,11,0
248,5,1,0
248,5,2,0
248,5,3,0
248,5,4,0
248,5,5,0
248,5,6,0
248,5,7,0.625
248,5,8,0
248,5,9,0
248,5,10,0
248,5,11,0
249,1,1,0
249,1,2,0
249,1,3,0
249,1,4,0
249,1,5,0
249,1,6,0
249,1,7,0
249,1,8,0
249,1,9,0
249,1,10,0
249,1,11,0
249,2,1,0
249,2,2,0
249,2,3,0.38654995
249,2,4,0.28633335
249,2,5,0
249,2,6,0
249,2,7,0
249,2,8,0
249,2,9,0
249,2,10,0
249,2,11,0
249,3,1,0
249,3,2,0
249,3,3,0
249,3,4,0
249,3,5,0.3333333
249,3,6,0.17142858
249,3,7,0
249,3,8,0
249,3,9,0
249,3,10,0
249,3,11,0
249,4,1,0
249,4,2,0
249,4,3,0
249,4,4,0
249,4,5,0
249,4,6,0.028571427
249,4,7,0
249,4,8,0
249,4,9,0
249,4,10,0
249,4,11,0
249,5,1,0
249,5,2,0
249,5,3,0
249,5,4,0
249,5,5,0
249,5,6,0
249,5,7,0.625
249,5,8,0
249,5,9,0
249,5,10,0
249,5,11,0
250,1,1,0
250,1,2,0
250,1,3,0
250,1,4,0
250,1,5,0
250,1,6,0
250,1,7,0
250,1,8,0
250,1,9,0
250,1,10,0
250,1,11,0
250,2,1,0
250,2,2,0
250,2,3,0.38654995
250,2,4,0.28633335
250,2,5,0
250,2,6,0
250,2,7,0
250,2,8,0
250,2,9,0
250,2,10,0
250,2,11,0
250,3,1,0
250,3,2,0
250,3,3,0
250,3,4,0
250,3,5,0.3333333
250,3,6,0.17142858
250,3,7,0
250,3,8,0
250,3,9,0
250,3,10,0
250,3,11,0
250,4,1,0
250,4,2,0
250,4,3,0
250,4,4,0
250,4,5,0
250,4,6,0.028571427
250,4,7,0
250,4,8,0
250,4,9,0
250,4,10,0
250,4,11,0
250,5,1,0
250,5,2,0
250,5,3,0
250,5,4,0
250,5,5,0
250,5,6,0
250,5,7,0.625
250,5,8,0
250,5,9,0
250,5,10,0
250,5,11,0
251,1,1,0
251,1,2,0
251,1,3,0
251,1,4,0
251,1,5,0
251,1,6,0
251,1,7,0
251,1,8,0
251,1,9,0
251,1,10,0
251,1,11,0
251,2,1,0
251,2,2,0
251,2,3,0.38654995
251,2,4,0.28633335
251,2,5,0
251,2,6,0
251,2,7,0
251,2,8,0
251,2,9,0
251,2,10,0
251,2,11,0
251,3,1,0
251,3,2,0
251,3,3,0
251,3,4,0
251,3,5,0.3333333
251,3,6,0.17142859
251,3,7,0
251,3,8,0
251,3,9,0
251,3,10,0
251,3,11,0
251,4,1,0
251,4,2,0
251,4,3,0
251,4,4,0
251,4,5,0
251,4,6,0.028571429
251,4,7,0
251,4,8,0
251,4,9,0
251,4,10,0
251,4,11,0
251,5,1,0
251,5,2,0
251,5,3,0
251,5,4,0
251,5,5,0
251,5,6,0
251,5,7,0.62499994
251,5,8,0
251,5,9,0
251,5,10,0
251,5,11,0
252,1,1,0
252,1,2,0
252,1,3,0
252,1,4,0
252,1,5,0
252,1,6,0
252,1,7,0
252,1,8,0
252,1,9,0
252,1,10,0
252,1,11,0
252,2,1,0
252,2,2,0
252,2,3,0.38654995
252,2,4,0.28633335
252,2,5,0
252,2,6,0
252,2,7,0
252,2,8,0
252,2,9,0
252,2,10,0
252,2,11,0
252,3,1,0
252,3,2,0
252,3,3,0
252,3,4,0
252,3,5,0.3333333
252,3,6,0.17142858
252,3,7,0
252,3,8,0
252,3,9,0
252,3,10,0
252,3,11,0
252,4,1,0
252,4,2,0
252,4,3,0
252,4,4,0
252,4,5,0
252,4,6,0.028571427
252,4,7,0
252,4,8,0
252,4,9,0
252,4,10,0
252,4,11,0
252,5,1,0
252,5,2,0
252,5,3,0
252,5,4,0
252,5,5,0
252,5,6,0
252,5,7,0.625
252,5,8,0
252,5,9,0
252,5,10,0
252,5,11,0
253,1,1,0
253,1,2,0
253,1,3,0
253,1,4,0
253,1,5,0
253,1,6,0
253,1,7,0
253,1,8,0
253,1,9,0
253,1,10,0
253,1,11,0
253,2,1,0
253,2,2,0
253,2,3,0.39434996
253,2,4,0.29211113
253,2,5,0
253,2,6,0
253,2,7,0
253,2,8,0
253,2,9,0
253,2,10,0
253,2,11,0
253,3,1,0
253,3,2,0
253,3,3,0
253,3,4,0
253,3,5,0.3333333
253,3,6,0.17142858
253,3,7,0
253,3,8,0
253,3,9,0
253,3,10,0
253,3,11,0
253,4,1,0
253,4,2,0
253,4,3,0
253,4,4,0
253,4,5,0
253,4,6,0.028571429
253,4,7,0
253,4,8,0
253,4,9,0
253,4,10,0
253,4,11,0
253,5,1,0
253,5,2,0
253,5,3,0
253,5,4,0
253,5,5,0
253,5,6,0
253,5,7,0.625
253,5,8,0
253,5,9,0
253,5,10,0
253,5,11,0
254,1,1,0
254,1,2,0
254,1,3,0
254,1,4,0
254,1,5,0
254,1,6,0
254,1,7,0
254,1,8,0
254,1,9,0
254,1,10,0
254,1,11,0
254,2,1,0
254,2,2,0
254,2,3,0.39434996
254,2,4,0.29211113
254,2,5,0
254,2,6,0
254,2,7,0
254,2,8,0
254,2,9,0
254,2,10,0
254,2,11,0
254,3,1,0
254,3,2,0
254,3,3,0
254,3,4,0
254,3,5,0.3333333
254,3,6,0.17142858
254,3,7,0
254,3,8,0
254,3,9,0
254,3,10,0
254,3,11,0
254,4,1,0
254,4,2,0
254,4,3,0
254,4,4,0
254,4,5,0
254,4,6,0.028571427
254,4,7,0
254,4,8,0
254,4,9,0
254,4,10,0
254,4,11,0
254,5,1,0
254,5,2,0
254,5,3,0
254,5,4,0
254,5,5,0
254,5,6,0
254,5,7,0.625
254,5,8,0
254,5,9,0
254,5,10,0
254,5,11,0
255,1,1,0
255,1,2,0
255,1,3,0
255,1,4,0
255,1,5,0
255,1,6,0
255,1,7,0
255,1,8,0
255,1,9,0
255,1,10,0
255,1,11,0
255,2,1,0
255,2,2,0
255,2,3,0.39434996
255,2,4,0.29211113
255,2,5,0
255,2,6,0
255,2,7,0
255,2,8,0
255,2,9,0
255,2,10,0
255,2,11,0
255,3,1,0
255,3,2,0
255,3,3,0
255,3,4,0
255,3,5,0.3333333
255,3,6,0.17142859
255,3,7,0
255,3,8,0
255,3,9,0
255,3,10,0
255,3,11,0
255,4,1,0
255,4,2,0
255,4,3,0
255,4,4,0
255,4,5,0
255,4,6,0.028571429
255,4,7,0
255,4,8,0
255,4,9,0
255,4,10,0
255,4,11,0
255,5,1,0
255,5,2,0
255,5,3,0
255,5,4,0
255,5,5,0
255,5,6,0
255,5,7,0.625
255,5,8,0
255,5,9,0
255,5,10,0
255,5,11,0
256,1,1,0
256,1,2,0
256,1,3,0
256,1,4,0
256,1,5,0
256,1,6,0
256,1,7,0
256,1,8,0
256,1,9,0
256,1,10,0
256,1,11,0
256,2,1,0
256,2,2,0
256,2,3,0.39434996
256,2,4,0.29211113
256,2,5,0
256,2,6,0
256,2,7,0
256,2,8,0
256,2,9,0
256,2,10,0
256,2,11,0
256,3,1,0
256,3,2,0
256,3,3,0
256,3,4,0
256,3,5,0.3333333
256,3,6,0.17142856
256,3,7,0
256,3,8,0
256,3,9,0
256,3,10,0
256,3,11,0
256,4,1,0
256,4,2,0
256,4,3,0
256,4,4,0
256,4,5,0
256,4,6,0.028571427
256,4,7,0
256,4,8,0
256,4,9,0
256,4,10,0
256,4,11,0
256,5,1,0
256,5,2,0
256,5,3,0
256,5,4,0
256,5,5,0
256,5,6,0
256,5,7,0.625
256,5,8,0
256,5,9,0
256,5,10,0
256,5,11,0
257,1,1,0
257,1,2,0
257,1,3,0
257,1,4,0
257,1,5,0
257,1,6,0
257,1,7,0
257,1,8,0
257,1,9,0
257,1,10,0
257,1,11,0
257,2,1,0
257,2,2,0
257,2,3,0.39434996
257,2,4,0.29211113
257,2,5,0
257,2,6,0
257,2,7,0
257,2,8,0
257,2,9,0
257,2,10,0
257,2,11,0
257,3,1,0
257,3,2,0
257,3,3,0
257,3,4,0
257,3,5,0.3333333
257,3,6,0.17142858
257,3,7,0
257,3,8,0
257,3,9,0
257,3,10,0
257,3,11,0
257,4,1,0
257,4,2,0
257,4,3,0
257,4,4,0
257,4,5,0
257,4,6,0.028571427
257,4,7,0
257,4,8,0
257,4,9,0
257,4,10,0
257,4,11,0
257,5,1,0
257,5,2,0
257,5,3,0
257,5,4,0
257,5,5,0
257,5,6,0
257,5,7,0.625
257,5,8,0
257,5,9,0
257,5,10,0
257,5,11,0
258,1,1,0
258,1,2,0
258,1,3,0
258,1,4,0
258,1,5,0
258,1,6,0
258,1,7,0
258,1,8,0
258,1,9,0
258,1,10,0
258,1,11,0
258,2,1,0
258,2,2,0
258,2,3,0.39434996
258,2,4,0.29211113
258,2,5,0
258,2,6,0
258,2,7,0
258,2,8,0
258,2,9,0
258,2,10,0
258,2,11,0
258,3,1,0
258,3,2,0
258,3,3,0
258,3,4,0
258,3,5,0.3333333
258,3,6,0.17142859
258,3,7,0
258,3,8,0
258,3,9,0
258,3,10,0
258,3,11,0
258,4,1,0
258,4,2,0
258,4,3,0
258,4,4,0
258,4,5,0
258,4,6,0.028571427
258,4,7,0
258,4,8,0
258,4,9,0
258,4,10,0
258,4,11,0
258,5,1,0
258,5,2,0
258,5,3,0
258,5,4,0
258,5,5,0
258,5,6,0
258,5,7,0.625
258,5,8,0
258,5,9,0
258,5,10,0
258,5,11,0
259,1,1,0
259,1,2,0
259,1,3,0
259,1,4,0
259,1,5,0
259,1,6,0
259,1,7,0
259,1,8,0
259,1,9,0
259,1,10,0
259,1,11,0
259,2,1,0
259,2,2,0
259,2,3,0.39434996
259,2,4,0.29211113
259,2,5,0
259,2,6,0
259,2,7,0
259,2,8,0
259,2,9,0
259,2,10,0
259,2,11,0
259,3,1,0
259,3,2,0
259,3,3,0
259,3,4,0
259,3,5,0.3333333
259,3,6,0.17142858
259,3,7,0
259,3,8,0
259,3,9,0
259,3,10,0
259,3,11,0
259,4,1,0
259,4,2,0
259,4,3,0
259,4,4,0
259,4,5,0
259,4,6,0.028571427
259,4,7,0
259,4,8,0
259,4,9,0
259,4,10,0
259,4,11,0
259,5,1,0
259,5,2,0
259,5,3,0
259,5,4,0
259,5,5,0
259,5,6,0
259,5,7,0.625
259,5,8,0
259,5,9,0
259,5,10,0
259,5,11,0
260,1,1,0
260,1,2,0
260,1,3,0
260,1,4,0
260,1,5,0
260,1,6,0
260,1,7,0
260,1,8,0
260,1,9,0
260,1,10,0
260,1,11,0
260,2,1,0
260,2,2,0
260,2,3,0.39434996
260,2,4,0.29211113
260,2,5,0
260,2,6,0
260,2,7,0
260,2,8,0
260,2,9,0
260,2,10,0
260,2,11,0
260,3,1,0
260,3,2,0
260,3,3,0
260,3,4,0
260,3,5,0.3333333
260,3,6,0.17142859
260,3,7,0
260,3,8,0
260,3,9,0
260,3,10,0
260,3,11,0
260,4,1,0
260,4,2,0
260,4,3,0
260,4,4,0
260,4,5,0
260,4,6,0.028571429
260,4,7,0
260,4,8,0
260,4,9,0
260,4,10,0
260,4,11,0
260,5,1,0
260,5,2,0
260,5,3,0
260,5,4,0
260,5,5,0
260,5,6,0
260,5,7,0.625
260,5,8,0
260,5,9,0
260,5,10,0
260,5,11,0
261,1,1,0
261,1,2,0
261,1,3,0
261,1,4,0
261,1,5,0
261,1,6,0
261,1,7,0
261,1,8,0
261,1,9,0
261,1,10,0
261,1,11,0
261,2,1,0
261,2,2,0
261,2,3,0.39434996
261,2,4,0.29211113
261,2,5,0
261,2,6,0
261,2,7,0
261,2,8,0
261,2,9,0
261,2,10,0
261,2,11,0
261,3,1,0
261,3,2,0
261,3,3,0
261,3,4,0
261,3,5,0.3333333
261,3,6,0.17142859
261,3,7,0
261,3,8,0
261,3,9,0
261,3,10,0
261,3,11,0
261,4,1,0
261,4,2,0
261,4,3,0
261,4,4,0
261,4,5,0
261,4,6,0.028571429
261,4,7,0
261,4,8,0
261,4,9,0
261,4,10,0
261,4,11,0
261,5,1,0
261,5,2,0
261,5,3,0
261,5,4,0
261,5,5,0
261,5,6,0
261,5,7,0.625
261,5,8,0
261,5,9,0
261,5,10,0
261,5,11,0
262,1,1,0
262,1,2,0
262,1,3,0
262,1,4,0
262,1,5,0
262,1,6,0
262,1,7,0
262,1,8,0
262,1,9,0
262,1,10,0
262,1,11,0
262,2,1,0
262,2,2,0
262,2,3,0.39434996
262,2,4,0.29211113
262,2,5,0
262,2,6,0
262,2,7,0
262,2,8,0
262,2,9,0
262,2,10,0
262,2,11,0
262,3,1,0
262,3,2,0
262,3,3,0
262,3,4,0
262,3,5,0.3333333
262,3,6,0.17142858
262,3,7,0
262,3,8,0
262,3,9,0
262,3,10,0
262,3,11,0
262,4,1,0
262,4,2,0
262,4,3,0
262,4,4,0
262,4,5,0
262,4,6,0.028571429
262,4,7,0
262,4,8,0
262,4,9,0
262,4,10,0
262,4,11,0
262,5,1,0
262,5,2,0
262,5,3,0
262,5,4,0
262,5,5,0
262,5,6,0
262,5,7,0.625
262,5,8,0
262,5,9,0
262,5,10,0
262,5,11,0
263,1,1,0
263,1,2,0
263,1,3,0
263,1,4,0
263,1,5,0
263,1,6,0
263,1,7,0
263,1,8,0
263,1,9,0
263,1,10,0
263,1,11,0
263,2,1,0
263,2,2,0
263,2,3,0.39434996
263,2,4,0.29211113
263,2,5,0
263,2,6,0
263,2,7,0
263,2,8,0
263,2,9,0
263,2,10,0
263,2,11,0
263,3,1,0
263,3,2,0
263,3,3,0
263,3,4,0
263,3,5,0.3333333
263,3,6,0.17142859
263,3,7,0
263,3,8,0
263,3,9,0
263,3,10,0
263,3,11,0
263,4,1,0
263,4,2,0
263,4,3,0
263,4,4,0
263,4,5,0
263,4,6,0.028571429
263,4,7,0
263,4,8,0
263,4,9,0
263,4,10,0
263,4,11,0
263,5,1,0
263,5,2,0
263,5,3,0
263,5,4,0
263,5,5,0
263,5,6,0
263,5,7,0.625
263,5,8,0
263,5,9,0
263,5,10,0
263,5,11,0
264,1,1,0
264,1,2,0
264,1,3,0
264,1,4,0
264,1,5,0
264,1,6,0
264,1,7,0
264,1,8,0
264,1,9,0
264,1,10,0
264,1,11,0
264,2,1,0
264,2,2,0
264,2,3,0.39434996
264,2,4,0.29211113
264,2,5,0
264,2,6,0
264,2,7,0
264,2,8,0
264,2,9,0
264,2,10,0
264,2,11,0
264,3,1,0
264,3,2,0
264,3,3,0
264,3,4,0
264,3,5,0.3333333
264,3,6,0.17142858
264,3,7,0
264,3,8,0
264,3,9,0
264,3,10,0
264,3,11,0
264,4,1,0
264,4,2,0
264,4,3,0
264,4,4,0
264,4,5,0
264,4,6,0.028571427
264,4,7,0
264,4,8,0
264,4,9,0
264,4,10,0
264,4,11,0
264,5,1,0
264,5,2,0
264,5,3,0
264,5,4,0
264,5,5,0
264,5,6,0
264,5,7,0.625
264,5,8,0
264,5,9,0
264,5,10,0
264,5,11,0
265,1,1,0
265,1,2,0
265,1,3,0
265,1,4,0
265,1,5,0
265,1,6,0
265,1,7,0
265,1,8,0
265,1,9,0
265,1,10,0
265,1,11,0
265,2,1,0
265,2,2,0
265,2,3,0.40229997
265,2,4,0.298
265,2,5,0
265,2,6,0
265,2,7,0
265,2,8,0
265,2,9,0
265,2,10,0
265,2,11,0
265,3,1,0
265,3,2,0
265,3,3,0
265,3,4,0
265,3,5,0.3333333
265,3,6,0.17142858
265,3,7,0
265,3,8,0
265,3,9,0
265,3,10,0
265,3,11,0
265,4,1,0
265,4,2,0
265,4,3,0
265,4,4,0
265,4,5,0
265,4,6,0.028571429
265,4,7,0
265,4,8,0
265,4,9,0
265,4,10,0
265,4,11,0
265,5,1,0
265,5,2,0
265,5,3,0
265,5,4,0
265,5,5,0
265,5,6,0
265,5,7,0.625
265,5,8,0
265,5,9,0
265,5,10,0
265,5,11,0
266,1,1,0
266,1,2,0
266,1,3,0
266,1,4,0
266,1,5,0
266,1,6,0
266,1,7,0
266,1,8,0
266,1,9,0
266,1,10,0
266,1,11,0
266,2,1,0
266,2,2,0
266,2,3,0.40229997
266,2,4,0.298
266,2,5,0
266,2,6,0
266,2,7,0
266,2,8,0
266,2,9,0
266,2,10,0
266,2,11,0
266,3,1,0
266,3,2,0
266,3,3,0
266,3,4,0
266,3,5,0.3333333
266,3,6,0.17142859
266,3,7,0
266,3,8,0
266,3,9,0
266,3,10,0
266,3,11,0
266,4,1,0
266,4,2,0
266,4,3,0
266,4,4,0
266,4,5,0
266,4,6,0.028571429
266,4,7,0
266,4,8,0
266,4,9,0
266,4,10,0
266,4,11,0
266,5,1,0
266,5,2,0
266,5,3,0
266,5,4,0
266,5,5,0
266,5,6,0
266,5,7,0.625
266,5,8,0
266,5,9,0
266,5,10,0
266,5,11,0
267,1,1,0
267,1,2,0
267,1,3,0
267,1,4,0
267,1,5,0
267,1,6,0
267,1,7,0
267,1,8,0
267,1,9,0
267,1,10,0
267,1,11,0
267,2,1,0
267,2,2,0
267,2,3,0.40229997
267,2,4,0.298
267,2,5,0
267,2,6,0
267,2,7,0
267,2,8,0
267,2,9,0
267,2,10,0
267,2,11,0
267,3,1,0
267,3,2,0
267,3,3,0
267,3,4,0
267,3,5,0.3333333
267,3,6,0.17142858
267,3,7,0
267,3,8,0
267,3,9,0
267,3,10,0
267,3,11,0
267,4,1,0
267,4,2,0
267,4,3,0
267,4,4,0
267,4,5,0
267,4,6,0.028571429
267,4,7,0
267,4,8,0
267,4,9,0
267,4,10,0
267,4,11,0
267,5,1,0
267,5,2,0
267,5,3,0
267,5,4,0
267,5,5,0
267,5,6,0
267,5,7,0.625
267,5,8,0
267,5,9,0
267,5,10,0
267,5,11,0
268,1,1,0
268,1,2,0
268,1,3,0
268,1,4,0
268,1,5,0
268,1,6,0
268,1,7,0
268,1,8,0
268,1,9,0
268,1,10,0
268,1,11,0
268,2,1,0
268,2,2,0
268,2,3,0.40229997
268,2,4,0.298
268,2,5,0
268,2,6,0
268,2,7,0
268,2,8,0
268,2,9,0
268,2,10,0
268,2,11,0
268,3,1,0
268,3,2,0
268,3,3,0
268,3,4,0
268,3,5,0.3333333
268,3,6,0.17142858
268,3,7,0
268,3,8,0
268,3,9,0
268,3,10,0
268,3,11,0
268,4,1,0
268,4,2,0
268,4,3,0
268,4,4,0
268,4,5,0
268,4,6,0.028571429
268,4,7,0
268,4,8,0
268,4,9,0
268,4,10,0
268,4,11,0
268,5,1,0
268,5,2,0
268,5,3,0
268,5,4,0
268,5,5,0
268,5,6,0
268,5,7,0.625
